league,player_name,age,position,nationality_group,height,appearances,starts,minutes,goals_total,assists,penalty_won,penalty_committed,penalty_scored,penalty_missed,yellow_cards,yellowred_cards,red_cards,offsides_per90,shots_total_per90,shots_on_per90,goals_total_per90,assists_per90,goals_plus_assists_per90,non_penalty_goals_per90,passes_total_per90,passes_key_per90,tackles_total_per90,blocks_per90,interceptions_per90,tackles_plus_interceptions_per90,duels_total_per90,duels_won_per90,dribbles_attempts_per90,dribbles_success_per90,dribbles_past_per90,fouls_drawn_per90,fouls_committed_per90,yellow_cards_per90,yellowred_cards_per90,red_cards_per90,passes_accuracy_pct,shots_on_target_pct,duels_won_pct,dribbles_success_pct,rating_weighted
CONMEBOL,Francisco Pizzini,32-35,F,CONMEBOL,171-178,25,15,1337.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0,0.2019446522064323,1.0097232610321616,0.4038893044128646,0.0673148840688107,0.0,0.0673148840688107,0.0673148840688107,32.24382946896036,0.4712041884816754,1.3462976813762153,0.2019446522064323,0.605833956619297,1.9521316379955125,13.05908750934929,5.519820493642484,3.567688855646971,1.2789827973074046,0.87509349289454,2.423335826477188,0.7404637247569185,0.0673148840688107,0.0,0.0,18.69311064718163,40.0,42.2680412371134,35.84905660377358,6.636629213483146
EUROPE 1,Francisco Sierralta,28-31,D,CONMEBOL,187-194,10,9,862.0,1.0,0.0,0.0,0.0,0,0,2,0.0,0,0.0,0.4176334106728538,0.2088167053364269,0.1044083526682134,0.0,0.1044083526682134,0.1044083526682134,42.285382830626446,0.2088167053364269,1.4617169373549883,0.5220417633410672,0.8352668213457076,2.296983758700696,8.039443155452437,5.533642691415313,0.2088167053364269,0.2088167053364269,0.4176334106728538,0.5220417633410672,0.8352668213457076,0.2088167053364269,0.0,0.0,38.901234567901234,50.0,68.83116883116884,100.0,6.854988399071925
EUROPE 2,Francisco Trincão,25-27,M,UEFA,179-186,34,32,2850.0,7.0,11.0,3.0,0.0,0,0,1,0.0,0,0.0631578947368421,1.4842105263157894,0.7578947368421053,0.2210526315789474,0.3473684210526316,0.5684210526315789,0.2210526315789474,42.694736842105264,2.6842105263157894,1.105263157894737,0.031578947368421,0.3157894736842105,1.4210526315789471,7.610526315789474,3.31578947368421,3.2526315789473683,1.2947368421052632,0.4421052631578948,0.6631578947368421,0.6947368421052632,0.031578947368421,0.0,0.0,38.98594674556213,51.06382978723404,43.56846473029046,39.80582524271845,7.201368421052632
CONCACAF,Francisco Venegas,25-27,D,CONCACAF,171-178,29,23,1942.0,0.0,0.0,0.0,0.0,0,0,5,0.0,1,0.1853759011328527,0.6024716786817713,0.2317198764160659,0.0,0.0,0.0,0.0,27.94541709577755,0.7878475798146242,1.529351184346035,0.3244078269824922,0.9732234809474768,2.502574665293512,6.488156539649846,3.012358393408857,0.6488156539649845,0.1390319258496395,0.9268795056642636,0.6951596292481977,1.1122554067971164,0.2317198764160659,0.0,0.0463439752832131,18.58208955223881,38.46153846153847,46.42857142857143,21.428571428571427,6.555149330587024
CONCACAF,Francisco Villalba,25-27,M,UEFA,171-178,32,30,2374.0,3.0,2.0,0.0,1.0,1,1,5,0.0,0,0.037910699241786,0.7203032855939342,0.3032855939342881,0.113732097725358,0.075821398483572,0.18955349620893,0.075821398483572,34.23336141533277,2.009267059814659,0.5307497893850043,0.113732097725358,0.6444818871103623,1.1752316764953663,6.027801179443976,2.577927548441449,1.5922493681550125,0.7961246840775063,0.8340353833192923,1.0994102780117945,0.7203032855939342,0.18955349620893,0.0,0.0,24.813953488372093,42.10526315789473,42.76729559748428,50.0,6.833656276326875
CONMEBOL,Francisco Álvarez,25-27,D,CONMEBOL,179-186,50,50,4633.0,2.0,3.0,0.0,1.0,0,0,16,0.0,2,0.0,0.660479171163393,0.1942585797539391,0.0388517159507878,0.0582775739261817,0.0971292898769695,0.0388517159507878,63.17289013598101,0.1942585797539391,1.2626807684006045,0.3885171595078783,1.4957910641053314,2.7584718325059354,8.858191236779623,5.283833369307144,0.4467947334340599,0.213684437729333,0.4273688754586661,0.7187567450895748,0.8547377509173322,0.3108137276063026,0.0,0.0388517159507878,61.023677736777366,29.411764705882355,59.64912280701754,47.82608695652174,7.128448089790632
EUROPE 1,Franck Honorat,28-31,F,UEFA,179-186,28,24,1987.0,2.0,6.0,1.0,0.0,0,0,0,0.0,0,0.4529441368897836,0.498238550578762,0.2264720684448918,0.0905888273779567,0.2717664821338701,0.3623553095118269,0.0905888273779567,26.18017111222949,2.0382486160040263,0.996477101157524,0.1811776547559134,0.2717664821338701,1.268243583291394,6.703573225968797,2.5817815802717665,2.264720684448918,0.7700050327126321,0.498238550578762,0.2717664821338701,0.5435329642677403,0.0,0.0,0.0,19.249134948096884,45.45454545454545,38.51351351351352,34.0,6.935782586814293
CONMEBOL,Franco Baldassarra,25-27,M,CONMEBOL,171-178,18,10,1031.0,1.0,0.0,0.0,0.0,0,0,2,0.0,0,0.08729388942774,0.9602327837051406,0.1745877788554801,0.08729388942774,0.0,0.08729388942774,0.08729388942774,34.91755577109602,0.6983511154219205,2.3569350145489816,0.0,0.9602327837051406,3.3171677982541223,9.951503394762366,5.499515033947624,0.7856450048496605,0.3491755577109602,0.7856450048496605,1.3094083414161009,1.571290009699321,0.1745877788554801,0.0,0.0,31.88,18.181818181818183,55.26315789473685,44.44444444444444,6.830358874878758
CONMEBOL,Franco Cristaldo,28-31,M,CONMEBOL,163-170,39,20,1935.0,1.0,5.0,0.0,0.0,0,0,2,0.0,0,0.0930232558139534,0.883720930232558,0.4186046511627906,0.0465116279069767,0.2325581395348837,0.2790697674418604,0.0465116279069767,36.0,2.4186046511627906,1.4418604651162792,0.2325581395348837,0.2325581395348837,1.6744186046511629,9.488372093023257,5.116279069767442,1.7209302325581397,1.0232558139534884,0.883720930232558,1.9069767441860463,0.8372093023255813,0.0930232558139534,0.0,0.0,23.40956072351421,47.368421052631575,53.92156862745098,59.45945945945946,7.008733850129199
CONCACAF,Franco Escobar,28-31,D,CONMEBOL,171-178,23,18,1583.0,2.0,2.0,0.0,0.0,0,0,10,0.0,1,0.0568540745420088,0.5685407454200885,0.1705622236260265,0.1137081490840176,0.1137081490840176,0.2274162981680353,0.1137081490840176,54.40934933670246,0.6822488945041061,2.7858496525584333,0.6253948199620972,1.8193303853442828,4.605180037902716,10.404295641187618,5.571699305116867,1.1939355653821857,0.9096651926721414,0.9096651926721414,0.7391029690461149,1.421351863550221,0.5685407454200885,0.0,0.0568540745420088,46.28092243186583,30.0,53.551912568306015,76.19047619047619,7.17435249526216
CONMEBOL,Franco Fragapane,32-35,M,CONMEBOL,163-170,37,21,1804.0,1.0,2.0,0.0,0.0,0,0,4,0.0,1,0.1496674057649667,0.7483370288248337,0.3991130820399113,0.0498891352549889,0.0997782705099778,0.1496674057649667,0.0498891352549889,36.36917960088692,2.29490022172949,1.3968957871396896,0.0498891352549889,0.7982261640798226,2.1951219512195124,8.481152993348115,4.14079822616408,1.7960088691796008,0.7982261640798226,1.0476718403547671,1.3968957871396896,0.8980044345898004,0.1995565410199556,0.0,0.0498891352549889,19.80246913580247,53.333333333333336,48.8235294117647,44.44444444444444,6.837084257206208
CONMEBOL,Franco Frías,21-24,F,CONMEBOL,171-178,19,7,732.0,1.0,1.0,1.0,1.0,0,0,2,0.0,0,1.3524590163934425,1.1065573770491803,0.6147540983606558,0.1229508196721311,0.1229508196721311,0.2459016393442623,0.1229508196721311,15.12295081967213,0.7377049180327869,0.6147540983606558,0.0,0.1229508196721311,0.7377049180327869,12.663934426229508,4.549180327868853,0.8606557377049181,0.1229508196721311,0.3688524590163934,1.8442622950819672,1.2295081967213115,0.2459016393442623,0.0,0.0,7.368852459016393,55.55555555555556,35.92233009708738,14.285714285714285,6.451034482758621
CONMEBOL,Franco Ibarra,21-24,M,CONMEBOL,171-178,48,45,4036.0,1.0,2.0,0.0,0.0,0,0,17,0.0,0,0.0,0.5574826560951437,0.1337958374628345,0.0222993062438057,0.0445986124876114,0.0668979187314172,0.0222993062438057,45.71357779980179,0.6912784935579782,4.4598612487611495,0.535183349851338,1.516352824578791,5.976214073339941,13.736372646184345,8.540634291377602,1.070366699702676,0.624380574826561,1.2264618434093162,2.274529236868186,1.4494549058473738,0.3790882061446977,0.0,0.0,42.39268292682927,24.0,62.175324675324674,58.333333333333336,7.3040386521308225
CONMEBOL,Franco Jara,36-45,F,CONMEBOL,179-186,39,34,2924.0,6.0,2.0,0.0,1.0,4,1,8,0.0,0,0.4616963064295485,1.6928864569083446,0.8310533515731874,0.1846785225718194,0.0615595075239398,0.2462380300957592,0.0615595075239398,20.62243502051984,0.6771545827633378,0.7387140902872777,0.0923392612859097,0.1846785225718194,0.9233926128590972,12.219562243502052,4.832421340629275,2.4316005471956226,0.9849521203830368,0.2462380300957592,2.031463748290013,2.185362517099863,0.2462380300957592,0.0,0.0,15.035820895522388,49.09090909090909,39.54659949622166,40.50632911392405,6.623666210670314
EUROPE 1 / CONMEBOL,Franco Mastantuono,16-20,F,CONMEBOL,171-178,35,22,2011.0,5.0,4.0,0.0,0.0,1,0,9,0.0,1,0.0895077076081551,2.7747389358528096,1.0293386374937843,0.2237692690203878,0.1790154152163103,0.4027846842366981,0.1790154152163103,42.02386872202884,1.924415713575336,1.342615614122327,0.0447538538040775,0.1790154152163103,1.5216310293386377,15.88761810044754,7.071108901044257,5.952262555942318,2.95375435106912,1.0740924912978618,2.1481849825957235,1.5216310293386377,0.4027846842366981,0.0,0.0447538538040775,30.91373801916933,37.096774193548384,44.50704225352113,49.62406015037594,7.132123321730483
CONCACAF / CONMEBOL,Franco Moyano,28-31,M,CONMEBOL,171-178,11,8,591.0,0.0,1.0,0.0,0.0,0,0,3,0.0,0,0.0,0.7614213197969543,0.0,0.0,0.1522842639593908,0.1522842639593908,0.0,45.38071065989848,0.3045685279187817,0.9137055837563453,0.0,0.4568527918781725,1.370558375634518,3.654822335025381,1.5228426395939083,0.1522842639593908,0.1522842639593908,0.4568527918781725,0.3045685279187817,0.9137055837563453,0.4568527918781725,0.0,0.0,27.859060402684563,0.0,41.66666666666667,100.0,6.581387478849408
CONCACAF,Franco Negri,28-31,D,CONMEBOL,163-170,23,13,1074.0,1.0,1.0,0.0,1.0,0,0,5,0.0,0,0.0,0.4189944134078212,0.1675977653631284,0.0837988826815642,0.0837988826815642,0.1675977653631284,0.0837988826815642,60.67039106145251,0.6703910614525139,1.5921787709497206,0.4189944134078212,1.1731843575418994,2.76536312849162,6.368715083798882,3.100558659217877,1.5921787709497206,0.5865921787709497,0.2513966480446927,0.3351955307262569,1.4245810055865922,0.4189944134078212,0.0,0.0,35.27209944751381,40.0,48.68421052631579,36.84210526315789,6.874277726001863
CONMEBOL,Franco Nicola,21-24,F,CONMEBOL,171-178,37,20,1868.0,5.0,1.0,0.0,0.0,0,0,2,0.0,0,0.0481798715203426,1.3008565310492506,0.7226980728051392,0.240899357601713,0.0481798715203426,0.2890792291220557,0.240899357601713,26.16167023554604,1.493576017130621,1.5417558886509637,0.1445396145610278,0.6263383297644539,2.1680942184154177,12.430406852248392,5.685224839400429,2.890792291220557,1.3972162740899357,0.7708779443254818,1.4453961456102784,1.2526766595289078,0.0963597430406852,0.0,0.0,13.32596685082873,55.55555555555556,45.73643410852713,48.333333333333336,6.833672376873661
CONMEBOL,Franco Orozco,21-24,M,CONMEBOL,163-170,16,5,574.0,0.0,0.0,0.0,0.0,0,0,2,0.0,0,0.313588850174216,0.470383275261324,0.156794425087108,0.0,0.0,0.0,0.0,22.421602787456447,1.724738675958188,2.1951219512195124,0.156794425087108,0.313588850174216,2.508710801393728,13.641114982578395,6.7421602787456445,3.449477351916376,0.940766550522648,1.0975609756097562,2.6655052264808363,0.470383275261324,0.313588850174216,0.0,0.0,8.944055944055943,33.33333333333333,49.42528735632184,27.27272727272727,6.71849912739965
CONMEBOL,Franco Pardo,28-31,D,CONMEBOL,179-186,41,28,2728.0,0.0,0.0,0.0,0.0,0,0,8,0.0,2,0.0,0.3299120234604106,0.0989736070381231,0.0,0.0,0.0,0.0,43.74633431085044,0.2639296187683284,1.0227272727272727,0.5608504398826979,1.781524926686217,2.8042521994134897,7.159090909090909,4.816715542521994,0.3629032258064516,0.2309384164222873,0.3299120234604106,0.9897360703812316,0.6928152492668622,0.2639296187683284,0.0,0.0659824046920821,41.02870090634441,30.0,67.2811059907834,63.63636363636363,7.052293577981652
CONMEBOL,Franco Paredes,25-27,D,CONMEBOL,171-178,9,5,490.0,0.0,0.0,0.0,0.0,0,0,4,0.0,1,0.0,0.1836734693877551,0.0,0.0,0.0,0.0,0.0,40.775510204081634,0.1836734693877551,0.9183673469387754,0.3673469387755102,1.8367346938775508,2.7551020408163263,8.816326530612244,4.040816326530612,0.3673469387755102,0.3673469387755102,0.0,0.9183673469387754,2.387755102040816,0.7346938775510204,0.0,0.1836734693877551,27.62162162162162,0.0,45.83333333333333,100.0,6.678979591836734
CONMEBOL,Franco Rami,21-24,F,CONMEBOL,187-194,18,6,745.0,3.0,0.0,0.0,0.0,0,0,0,0.0,0,0.3624161073825503,2.295302013422819,0.9664429530201342,0.3624161073825503,0.0,0.3624161073825503,0.3624161073825503,16.671140939597315,0.8456375838926173,0.9664429530201342,0.0,0.4832214765100671,1.4496644295302017,14.496644295302012,6.161073825503356,0.4832214765100671,0.0,0.6040268456375839,0.9664429530201342,1.4496644295302017,0.0,0.0,0.0,7.62043795620438,42.10526315789473,42.5,0.0,6.651209677419355
CONCACAF,Franco Romero,25-27,M,CONMEBOL,171-178,37,33,3144.0,1.0,2.0,0.0,1.0,0,0,4,0.0,1,0.0,0.1717557251908396,0.0858778625954198,0.0286259541984732,0.0572519083969465,0.0858778625954198,0.0286259541984732,56.56488549618321,0.7442748091603053,2.1469465648854964,0.1431297709923664,0.8587786259541985,3.0057251908396947,6.555343511450382,3.6068702290076335,0.2290076335877862,0.1145038167938931,1.202290076335878,0.8301526717557252,0.9160305343511452,0.1145038167938931,0.0,0.0286259541984732,58.96457489878542,50.0,55.021834061135365,50.0,7.058206106870229
CONCACAF,Franco Rossano,16-20,D,CONCACAF,171-178,31,17,1651.0,0.0,4.0,1.0,2.0,0,0,4,0.0,0,0.2180496668685645,0.6541490006056936,0.2725620835857056,0.0,0.2180496668685645,0.2180496668685645,0.0,24.639612356147783,0.7631738340399759,2.125984251968504,0.2180496668685645,0.6541490006056936,2.7801332525741973,14.00969109630527,7.032101756511206,2.7801332525741973,1.1447607510599638,0.8176862507571169,2.344033918837068,2.0714718352513626,0.2180496668685645,0.0,0.0,15.918141592920351,41.66666666666667,50.19455252918288,41.17647058823529,6.695396729254997
EUROPE 2,Franco Tongya,21-24,M,UEFA,179-186,28,27,2280.0,5.0,3.0,1.0,1.0,1,0,6,0.0,1,0.2763157894736842,1.1842105263157894,0.75,0.1973684210526315,0.1184210526315789,0.3157894736842105,0.1578947368421052,22.894736842105264,1.1842105263157894,1.855263157894737,0.1184210526315789,0.4736842105263157,2.3289473684210527,8.842105263157896,4.105263157894737,1.4605263157894737,0.5131578947368421,0.5921052631578947,1.4605263157894737,1.855263157894737,0.2368421052631578,0.0,0.0394736842105263,19.603448275862068,63.33333333333333,46.42857142857143,35.13513513513514,6.747763157894736
EUROPE 1 / CONMEBOL,Franco Vázquez,36-45,F,CONMEBOL,187-194,34,17,1788.0,3.0,4.0,0.0,0.0,0,0,5,0.0,0,0.2013422818791946,1.308724832214765,0.4026845637583892,0.1510067114093959,0.2013422818791946,0.3523489932885906,0.1510067114093959,39.76510067114094,1.2080536912751678,2.61744966442953,0.2516778523489933,0.8053691275167785,3.4228187919463084,14.194630872483222,6.795302013422819,2.26510067114094,0.6040268456375839,1.0067114093959733,2.466442953020134,1.2583892617449663,0.2516778523489933,0.0,0.0,27.68860759493671,30.76923076923077,47.87234042553192,26.666666666666668,6.911744966442954
CONMEBOL,Franco Zapiola,21-24,M,CONMEBOL,171-178,46,34,2710.0,3.0,1.0,0.0,0.0,0,0,5,0.0,0,0.1328413284132841,1.8929889298892988,0.7638376383763837,0.0996309963099631,0.033210332103321,0.1328413284132841,0.0996309963099631,33.24354243542435,2.225092250922509,1.5276752767527677,0.066420664206642,0.96309963099631,2.4907749077490773,10.660516605166052,5.11439114391144,3.088560885608856,1.6605166051660516,1.062730627306273,1.5276752767527677,0.7970479704797048,0.1660516605166051,0.0,0.0,22.725274725274726,40.35087719298245,47.97507788161994,53.76344086021505,6.9416574990832425
EUROPE 2,Franjo Ivanović,21-24,F,UEFA,179-186,25,9,886.0,6.0,1.0,2.0,0.0,1,0,1,0.0,0,0.3047404063205418,2.8442437923250568,1.8284424379232505,0.6094808126410836,0.1015801354401805,0.7110609480812642,0.5079006772009029,22.34762979683973,1.015801354401806,0.8126410835214446,0.1015801354401805,0.4063205417607223,1.2189616252821671,16.659142212189614,6.704288939051919,3.961625282167043,2.031602708803612,1.015801354401806,2.234762979683973,1.930022573363431,0.1015801354401805,0.0,0.0,9.458715596330276,64.28571428571429,40.2439024390244,51.28205128205128,6.672140430351076
EUROPE 1,Frank Anguissa,28-31,M,CAF,179-186,18,14,1256.0,4.0,1.0,1.0,0.0,0,0,1,0.0,0,0.0,1.4331210191082802,0.6449044585987261,0.286624203821656,0.071656050955414,0.35828025477707,0.286624203821656,51.16242038216561,0.931528662420382,1.2898089171974525,0.214968152866242,0.8598726114649681,2.1496815286624207,11.321656050955411,5.517515923566879,1.2181528662420382,0.6449044585987261,0.8598726114649681,1.2898089171974525,1.2898089171974525,0.071656050955414,0.0,0.0,38.42436974789916,45.0,48.734177215189874,52.94117647058824,6.990207006369428
CONCACAF,Frank Boya,28-31,M,CAF,195-202,21,16,1300.0,6.0,0.0,0.0,0.0,0,0,4,0.0,0,0.1384615384615384,1.7307692307692308,0.6923076923076923,0.4153846153846154,0.0,0.4153846153846154,0.4153846153846154,23.884615384615383,0.6923076923076923,1.7307692307692308,0.4846153846153846,0.4153846153846154,2.146153846153846,15.230769230769232,7.753846153846154,0.6923076923076923,0.4153846153846154,0.9692307692307692,1.4538461538461538,2.7,0.2769230769230769,0.0,0.0,14.371014492753623,40.0,50.90909090909091,60.0,6.993307692307692
EUROPE 1,Frank Magri,25-27,F,UEFA,171-178,17,16,1264.0,5.0,1.0,0.0,0.0,0,1,3,0.0,0,0.2136075949367088,1.7800632911392409,0.8544303797468354,0.3560126582278481,0.0712025316455696,0.4272151898734177,0.3560126582278481,14.454113924050631,0.9968354430379748,0.569620253164557,0.0712025316455696,0.2136075949367088,0.7832278481012658,13.599683544303796,5.55379746835443,1.5664556962025316,0.7120253164556962,0.4272151898734177,1.5664556962025316,1.9936708860759491,0.2136075949367088,0.0,0.0,9.862068965517242,48.0,40.83769633507853,45.45454545454545,6.760205696202531
CONCACAF,Frankie Amaya,25-27,M,CONCACAF,163-170,20,3,473.0,1.0,0.0,0.0,0.0,0,0,2,0.0,0,0.0,0.9513742071881608,0.5708245243128964,0.1902748414376321,0.0,0.1902748414376321,0.1902748414376321,56.89217758985201,2.0930232558139537,3.234672304439746,0.0,0.9513742071881608,4.186046511627907,8.94291754756871,4.5665961945031714,1.5221987315010572,0.3805496828752643,1.331923890063425,0.3805496828752643,0.9513742071881608,0.3805496828752643,0.0,0.0,25.14715719063545,60.0,51.06382978723404,25.0,6.769574468085106
EUROPE 2,Fred,32-35,M,CONMEBOL,163-170,30,15,1480.0,3.0,4.0,0.0,0.0,0,0,3,0.0,0,0.0608108108108108,1.7635135135135136,0.972972972972973,0.1824324324324324,0.2432432432432432,0.4256756756756757,0.1824324324324324,62.4527027027027,2.4324324324324325,2.4932432432432434,0.2432432432432432,1.337837837837838,3.831081081081081,9.91216216216216,5.594594594594595,1.641891891891892,0.9121621621621622,1.1554054054054057,1.8851351351351355,1.2770270270270272,0.1824324324324324,0.0,0.0,43.06523855890944,55.172413793103445,56.44171779141104,55.55555555555556,7.34195945945946
EUROPE 1,Freddie Potts,21-24,M,UEFA,179-186,22,12,1167.0,0.0,1.0,0.0,0.0,0,0,1,0.0,0,0.0,0.0771208226221079,0.0771208226221079,0.0,0.0771208226221079,0.0771208226221079,0.0,40.87403598971722,0.6169665809768637,2.236503856041131,0.2313624678663239,1.311053984575835,3.547557840616967,8.560411311053985,5.012853470437018,0.6169665809768637,0.1542416452442159,0.6169665809768637,1.0796915167095116,1.1568123393316196,0.0771208226221079,0.0,0.0,26.62452830188679,100.0,58.55855855855856,25.0,6.859640102827763
EUROPE 2,Frederico Venâncio,32-35,D,UEFA,179-186,22,20,1731.0,1.0,1.0,0.0,1.0,0,0,6,0.0,0,0.0519930675909878,0.5199306759098787,0.1559792027729636,0.0519930675909878,0.0519930675909878,0.1039861351819757,0.0519930675909878,50.17331022530329,0.2599653379549393,1.819757365684576,0.2599653379549393,1.819757365684576,3.639514731369151,6.603119584055459,4.055459272097054,0.1039861351819757,0.0,0.4159445407279029,0.1559792027729636,0.8838821490467937,0.3119584055459272,0.0,0.0,47.53886010362695,30.0,61.41732283464568,0.0,6.84393063583815
EUROPE 2,Fredrik Aursnes,28-31,M,UEFA,179-186,28,26,2294.0,3.0,2.0,0.0,1.0,0,0,2,0.0,0,0.07846556233653,0.8238884045335657,0.3138622493461203,0.1176983435047951,0.07846556233653,0.1961639058413251,0.1176983435047951,51.19877942458588,2.197035745422842,2.000871839581517,0.2746294681778553,1.059285091543156,3.060156931124673,8.081952920662598,4.19790758500436,0.980819529206626,0.5492589363557105,0.8238884045335657,0.5100261551874455,0.941586748038361,0.07846556233653,0.0,0.0,50.05210727969349,38.095238095238095,51.94174757281553,56.00000000000001,7.204620749782041
EUROPE 2,Fredrik Jensen,32-35,M,UEFA,179-186,11,9,762.0,0.0,1.0,0.0,0.0,0,0,0,0.0,1,0.1181102362204724,0.7086614173228346,0.4724409448818897,0.0,0.1181102362204724,0.1181102362204724,0.0,60.0,0.3543307086614173,1.1811023622047243,0.1181102362204724,1.2992125984251968,2.4803149606299213,8.385826771653544,4.488188976377953,0.2362204724409448,0.1181102362204724,0.5905511811023622,0.9448818897637796,0.7086614173228346,0.0,0.0,0.1181102362204724,50.01968503937008,66.66666666666666,53.52112676056338,50.0,6.64002624671916
